structural_family_id,member_count,malicious_count,benign_count,source_count
FAMILY_3287,2,2,0,1
FAMILY_3288,2,2,0,1
FAMILY_3289,1,1,0,1
FAMILY_3290,1,1,0,1
FAMILY_3291,1,1,0,1
FAMILY_3292,3,3,0,1
FAMILY_3293,2,2,0,1
FAMILY_3294,3,3,0,1
FAMILY_3295,2,2,0,1
FAMILY_3296,1,1,0,1
FAMILY_3297,2,2,0,1
FAMILY_3298,1,1,0,1
FAMILY_3299,3,3,0,1
FAMILY_3300,1,1,0,1
FAMILY_3301,1,1,0,1
FAMILY_3302,1,1,0,1
FAMILY_3303,3,3,0,1
FAMILY_3304,1,1,0,1
FAMILY_3305,1,1,0,1
FAMILY_3306,1,1,0,1
FAMILY_3307,2,2,0,1
FAMILY_3308,3,3,0,1
FAMILY_3309,1,1,0,1
FAMILY_3310,2,2,0,1
FAMILY_3311,2,2,0,1
FAMILY_3312,3,3,0,1
FAMILY_3313,3,3,0,1
FAMILY_3314,2,2,0,1
FAMILY_3315,2,2,0,1
FAMILY_3316,3,3,0,1
FAMILY_3317,2,2,0,1
FAMILY_3318,4,4,0,1
FAMILY_3319,2,2,0,1
FAMILY_3320,3,3,0,1
FAMILY_3321,2,2,0,1
FAMILY_3322,1,1,0,1
FAMILY_3323,2,2,0,1
FAMILY_3324,1,1,0,1
FAMILY_3325,5,5,0,1
FAMILY_3326,4,4,0,1
FAMILY_3327,1,1,0,1
FAMILY_3328,3,3,0,1
FAMILY_3329,1,1,0,1
FAMILY_3330,2,2,0,1
FAMILY_3331,1,1,0,1
FAMILY_3332,1,1,0,1
FAMILY_3333,1,1,0,1
FAMILY_3334,1,1,0,1
FAMILY_3335,2,2,0,1
FAMILY_3336,2,2,0,1
FAMILY_3337,3,3,0,1
FAMILY_3338,1,1,0,1
FAMILY_3339,2,2,0,1
FAMILY_3340,1,1,0,1
FAMILY_3341,2,2,0,1
FAMILY_3342,2,2,0,1
FAMILY_3343,1,1,0,1
FAMILY_3344,2,2,0,1
FAMILY_3345,1,1,0,1
FAMILY_3346,2,2,0,1
FAMILY_3347,3,3,0,1
FAMILY_3348,2,2,0,1
FAMILY_3349,4,4,0,1
FAMILY_3350,2,2,0,1
FAMILY_3351,2,2,0,1
FAMILY_3352,1,1,0,1
FAMILY_3353,1,1,0,1
FAMILY_3354,4,4,0,1
FAMILY_3355,3,3,0,1
FAMILY_3356,1,1,0,1
FAMILY_3357,3,3,0,1
FAMILY_3358,1,1,0,1
FAMILY_3359,4,4,0,1
FAMILY_3360,1,1,0,1
FAMILY_3361,2,2,0,1
FAMILY_3362,3,3,0,1
FAMILY_3363,1,1,0,1
FAMILY_3364,2,2,0,1
FAMILY_3365,2,2,0,1
FAMILY_3366,1,1,0,1
FAMILY_3367,2,2,0,1
FAMILY_3368,1,1,0,1
FAMILY_3369,1,1,0,1
FAMILY_3370,2,2,0,1
FAMILY_3371,4,4,0,1
FAMILY_3372,2,2,0,1
FAMILY_3373,3,3,0,1
FAMILY_3374,3,3,0,1
FAMILY_3375,1,1,0,1
FAMILY_3376,2,2,0,1
FAMILY_3377,2,2,0,1
FAMILY_3378,2,2,0,1
FAMILY_3379,3,3,0,1
FAMILY_3380,2,2,0,1
FAMILY_3381,1,1,0,1
FAMILY_3382,2,2,0,1
FAMILY_3383,1,1,0,1
FAMILY_3384,1,1,0,1
FAMILY_3385,1,1,0,1
FAMILY_3386,3,3,0,1
FAMILY_3387,2,2,0,1
FAMILY_3388,1,1,0,1
FAMILY_3389,1,1,0,1
FAMILY_3390,2,2,0,1
FAMILY_3391,2,2,0,1
FAMILY_3392,3,3,0,1
FAMILY_3393,3,3,0,1
FAMILY_3394,2,2,0,1
FAMILY_3395,1,1,0,1
FAMILY_3396,1,1,0,1
FAMILY_3397,2,2,0,1
FAMILY_3398,1,1,0,1
FAMILY_3399,3,3,0,1
FAMILY_3400,2,2,0,1
FAMILY_3401,3,3,0,1
FAMILY_3402,1,1,0,1
FAMILY_3403,2,2,0,1
FAMILY_3404,1,1,0,1
FAMILY_3405,1,1,0,1
FAMILY_3406,3,3,0,1
FAMILY_3407,1,1,0,1
FAMILY_3408,3,3,0,1
FAMILY_3409,2,2,0,1
FAMILY_3410,1,1,0,1
FAMILY_3411,3,3,0,1
FAMILY_3412,2,2,0,1
FAMILY_3413,1,1,0,1
FAMILY_3414,1,1,0,1
FAMILY_3415,1,1,0,1
FAMILY_3416,2,2,0,1
FAMILY_3417,1,1,0,1
FAMILY_3418,4,4,0,1
FAMILY_3419,4,4,0,1
FAMILY_3420,3,3,0,1
FAMILY_3421,3,3,0,1
FAMILY_3422,1,1,0,1
FAMILY_3423,2,2,0,1
FAMILY_3424,3,3,0,1
FAMILY_3425,3,3,0,1
FAMILY_3426,4,4,0,1
FAMILY_3427,3,3,0,1
FAMILY_3428,2,2,0,1
FAMILY_3429,2,2,0,2
FAMILY_3430,2,2,0,1
FAMILY_3431,4,4,0,1
FAMILY_3432,1,1,0,1
FAMILY_3433,2,2,0,1
FAMILY_3434,2,2,0,1
FAMILY_3435,1,1,0,1
FAMILY_3436,3,3,0,1
FAMILY_3437,5,5,0,1
FAMILY_3438,2,2,0,1
FAMILY_3439,1,1,0,1
FAMILY_3440,2,2,0,1
FAMILY_3441,3,3,0,1
FAMILY_3442,2,2,0,1
FAMILY_3443,1,1,0,1
FAMILY_3444,1,1,0,1
FAMILY_3445,1,1,0,1
FAMILY_3446,1,1,0,1
FAMILY_3447,1,1,0,1
FAMILY_3448,1,1,0,1
FAMILY_3449,1,1,0,1
FAMILY_3450,2,2,0,1
FAMILY_3451,1,1,0,1
FAMILY_3452,1,1,0,1
FAMILY_3453,2,2,0,1
FAMILY_3454,2,2,0,1
FAMILY_3455,2,2,0,1
FAMILY_3456,1,1,0,1
FAMILY_3457,3,3,0,1
FAMILY_3458,1,1,0,1
FAMILY_3459,1,1,0,1
FAMILY_3460,2,2,0,1
FAMILY_3461,1,1,0,1
FAMILY_3462,1,1,0,1
FAMILY_3463,2,2,0,1
FAMILY_3464,1,1,0,1
FAMILY_3465,1,1,0,1
FAMILY_3466,1,1,0,1
FAMILY_3467,1,1,0,1
FAMILY_3468,1,1,0,1
FAMILY_3469,1,1,0,1
FAMILY_3470,3,3,0,1
FAMILY_3471,1,1,0,1
FAMILY_3472,3,3,0,1
FAMILY_3473,2,2,0,1
FAMILY_3474,3,3,0,1
FAMILY_3475,2,2,0,1
FAMILY_3476,2,2,0,1
FAMILY_3477,2,2,0,1
FAMILY_3478,1,1,0,1
FAMILY_3479,2,2,0,1
FAMILY_3480,1,1,0,1
FAMILY_3481,1,1,0,1
FAMILY_3482,2,2,0,1
FAMILY_3483,2,2,0,1
FAMILY_3484,2,2,0,1
FAMILY_3485,1,1,0,1
FAMILY_3486,2,2,0,1
FAMILY_3487,3,3,0,1
FAMILY_3488,1,1,0,1
FAMILY_3489,5,5,0,1
FAMILY_3490,2,2,0,1
FAMILY_3491,1,1,0,1
FAMILY_3492,1,1,0,1
FAMILY_3493,1,1,0,1
FAMILY_3494,2,2,0,1
FAMILY_3495,2,2,0,1
FAMILY_3496,2,2,0,1
FAMILY_3497,1,1,0,1
FAMILY_3498,4,4,0,1
FAMILY_3499,3,3,0,1
FAMILY_3500,2,2,0,1
FAMILY_3501,2,2,0,1
FAMILY_3502,1,1,0,1
FAMILY_3503,2,2,0,1
FAMILY_3504,1,1,0,1
FAMILY_3505,1,1,0,1
FAMILY_3506,1,1,0,1
FAMILY_3507,2,2,0,1
FAMILY_3508,1,1,0,1
FAMILY_3509,2,2,0,1
FAMILY_3510,1,1,0,1
FAMILY_3511,2,2,0,1
FAMILY_3512,1,1,0,1
FAMILY_3513,5,5,0,1
FAMILY_3514,3,3,0,1
FAMILY_3515,1,1,0,1
FAMILY_3516,3,3,0,1
FAMILY_3517,3,3,0,1
FAMILY_3518,1,1,0,1
FAMILY_3519,3,3,0,1
FAMILY_3520,2,2,0,1
FAMILY_3521,2,2,0,1
FAMILY_3522,3,3,0,1
FAMILY_3523,3,3,0,1
FAMILY_3524,2,2,0,1
FAMILY_3525,2,2,0,1
FAMILY_3526,2,2,0,1
FAMILY_3527,1,1,0,1
FAMILY_3528,1,1,0,1
FAMILY_3529,1,1,0,1
FAMILY_3530,1,1,0,1
FAMILY_3531,2,2,0,1
FAMILY_3532,1,1,0,1
FAMILY_3533,2,2,0,1
FAMILY_3534,1,1,0,1
FAMILY_3535,4,4,0,1
FAMILY_3536,1,1,0,1
FAMILY_3537,3,3,0,1
FAMILY_3538,2,2,0,1
FAMILY_3539,4,4,0,1
FAMILY_3540,2,2,0,1
FAMILY_3541,2,2,0,1
FAMILY_3542,1,1,0,1
FAMILY_3543,4,4,0,1
FAMILY_3544,3,3,0,1
FAMILY_3545,1,1,0,1
FAMILY_3546,2,2,0,1
FAMILY_3547,3,3,0,1
FAMILY_3548,2,2,0,1
FAMILY_3549,3,3,0,1
FAMILY_3550,2,2,0,1
FAMILY_3551,1,1,0,1
FAMILY_3552,1,1,0,1
FAMILY_3553,4,4,0,1
FAMILY_3554,1,1,0,1
FAMILY_3555,3,3,0,1
FAMILY_3556,3,3,0,1
FAMILY_3557,2,2,0,1
FAMILY_3558,5,5,0,1
FAMILY_3559,3,3,0,1
FAMILY_3560,2,2,0,1
FAMILY_3561,1,1,0,1
FAMILY_3562,5,5,0,1
FAMILY_3563,1,1,0,1
FAMILY_3564,1,1,0,1
FAMILY_3565,3,3,0,1
FAMILY_3566,3,3,0,1
FAMILY_3567,5,5,0,1
FAMILY_3568,1,1,0,1
FAMILY_3569,4,4,0,1
FAMILY_3570,4,4,0,1
FAMILY_3571,1,1,0,1
FAMILY_3572,2,2,0,1
FAMILY_3573,3,3,0,1
FAMILY_3574,3,3,0,1
FAMILY_3575,1,1,0,1
FAMILY_3576,2,2,0,1
FAMILY_3577,3,3,0,1
FAMILY_3578,2,2,0,1
FAMILY_3579,1,1,0,1
FAMILY_3580,3,3,0,1
FAMILY_3581,2,2,0,1
FAMILY_3582,1,1,0,1
FAMILY_3583,1,1,0,1
FAMILY_3584,2,2,0,1
FAMILY_3585,2,2,0,1
FAMILY_3586,1,1,0,1
FAMILY_3587,1,1,0,1
FAMILY_3588,3,3,0,1
FAMILY_3589,4,4,0,1
FAMILY_3590,2,2,0,1
FAMILY_3591,3,3,0,1
FAMILY_3592,1,1,0,1
FAMILY_3593,1,1,0,1
FAMILY_3594,2,2,0,1
FAMILY_3595,1,1,0,1
FAMILY_3596,3,3,0,1
FAMILY_3597,5,5,0,1
FAMILY_3598,3,3,0,1
FAMILY_3599,1,1,0,1
FAMILY_3600,2,2,0,1
FAMILY_3601,4,4,0,1
FAMILY_3602,1,1,0,1
FAMILY_3603,1,1,0,1
FAMILY_3604,2,2,0,1
FAMILY_3605,3,3,0,1
FAMILY_3606,1,1,0,1
FAMILY_3607,1,1,0,1
FAMILY_3608,2,2,0,1
FAMILY_3609,1,1,0,1
FAMILY_3610,2,2,0,1
FAMILY_3611,1,1,0,1
FAMILY_3612,2,2,0,1
FAMILY_3613,1,1,0,1
FAMILY_3614,2,2,0,1
FAMILY_3615,3,3,0,1
FAMILY_3616,1,1,0,1
FAMILY_3617,2,2,0,1
FAMILY_3618,4,4,0,1
FAMILY_3619,2,2,0,1
FAMILY_3620,2,2,0,1
FAMILY_3621,1,1,0,1
FAMILY_3622,2,2,0,1
FAMILY_3623,2,2,0,1
FAMILY_3624,4,4,0,1
FAMILY_3625,1,1,0,1
FAMILY_3626,4,4,0,2
FAMILY_3627,3,3,0,1
FAMILY_3628,2,2,0,1
FAMILY_3629,1,1,0,1
FAMILY_3630,3,3,0,1
FAMILY_3631,3,3,0,1
FAMILY_3632,3,3,0,1
FAMILY_3633,4,4,0,1
FAMILY_3634,1,1,0,1
FAMILY_3635,2,2,0,1
FAMILY_3636,2,2,0,1
FAMILY_3637,2,2,0,1
FAMILY_3638,3,3,0,1
FAMILY_3639,1,1,0,1
FAMILY_3640,1,1,0,1
FAMILY_3641,2,2,0,1
FAMILY_3642,1,1,0,1
FAMILY_3643,1,1,0,1
FAMILY_3644,3,3,0,1
FAMILY_3645,5,5,0,1
FAMILY_3646,3,3,0,1
FAMILY_3647,3,3,0,1
FAMILY_3648,2,2,0,1
FAMILY_3649,2,2,0,1
FAMILY_3650,1,1,0,1
FAMILY_3651,5,5,0,1
FAMILY_3652,1,1,0,1
FAMILY_3653,2,2,0,1
FAMILY_3654,3,3,0,1
FAMILY_3655,1,1,0,1
FAMILY_3656,6,6,0,1
FAMILY_3657,5,5,0,1
FAMILY_3658,2,2,0,1
FAMILY_3659,2,2,0,1
FAMILY_3660,1,1,0,1
FAMILY_3661,3,3,0,1
FAMILY_3662,1,1,0,1
FAMILY_3663,2,2,0,1
FAMILY_3664,3,3,0,1
FAMILY_3665,2,2,0,1
FAMILY_3666,1,1,0,1
FAMILY_3667,2,2,0,1
FAMILY_3668,2,2,0,1
FAMILY_3669,1,1,0,1
FAMILY_3670,3,3,0,1
FAMILY_3671,1,1,0,1
FAMILY_3672,4,4,0,1
FAMILY_3673,3,3,0,1
FAMILY_3674,2,2,0,1
FAMILY_3675,1,1,0,1
FAMILY_3676,3,3,0,1
FAMILY_3677,1,1,0,1
FAMILY_3678,2,2,0,1
FAMILY_3679,1,1,0,1
FAMILY_3680,1,1,0,1
FAMILY_3681,1,1,0,1
FAMILY_3682,2,2,0,1
FAMILY_3683,4,4,0,1
FAMILY_3684,4,4,0,1
FAMILY_3685,4,4,0,1
FAMILY_3686,1,1,0,1
FAMILY_3687,3,3,0,1
FAMILY_3688,4,4,0,1
FAMILY_3689,6,6,0,1
FAMILY_3690,2,2,0,1
FAMILY_3691,2,2,0,1
FAMILY_3692,3,3,0,1
FAMILY_3693,3,3,0,1
FAMILY_3694,2,2,0,1
FAMILY_3695,1,1,0,1
FAMILY_3696,2,2,0,1
FAMILY_3697,4,4,0,1
FAMILY_3698,2,2,0,1
FAMILY_3699,2,2,0,1
FAMILY_3700,2,2,0,1
FAMILY_3701,1,1,0,1
FAMILY_3702,1,1,0,1
FAMILY_3703,2,2,0,1
FAMILY_3704,1,1,0,1
FAMILY_3705,3,3,0,1
FAMILY_3706,2,2,0,1
FAMILY_3707,2,2,0,1
FAMILY_3708,4,4,0,1
FAMILY_3709,2,2,0,1
FAMILY_3710,2,2,0,1
FAMILY_3711,2,2,0,1
FAMILY_3712,2,2,0,1
FAMILY_3713,2,2,0,1
FAMILY_3714,2,2,0,1
FAMILY_3715,2,2,0,1
FAMILY_3716,1,1,0,1
FAMILY_3717,2,2,0,1
FAMILY_3718,1,1,0,1
FAMILY_3719,3,3,0,1
FAMILY_3720,1,1,0,1
FAMILY_3721,3,3,0,1
FAMILY_3722,5,5,0,1
FAMILY_3723,3,3,0,1
FAMILY_3724,1,1,0,1
FAMILY_3725,2,2,0,1
FAMILY_3726,4,4,0,1
FAMILY_3727,2,2,0,1
FAMILY_3728,1,1,0,1
FAMILY_3729,7,7,0,1
FAMILY_3730,1,1,0,1
FAMILY_3731,2,2,0,1
FAMILY_3732,1,1,0,1
FAMILY_3733,3,3,0,1
FAMILY_3734,2,2,0,1
FAMILY_3735,2,2,0,1
FAMILY_3736,3,3,0,1
FAMILY_3737,2,2,0,1
FAMILY_3738,4,4,0,1
FAMILY_3739,3,3,0,1
FAMILY_3740,1,1,0,1
FAMILY_3741,4,4,0,1
FAMILY_3742,3,3,0,1
FAMILY_3743,2,2,0,1
FAMILY_3744,2,2,0,1
FAMILY_3745,3,3,0,1
FAMILY_3746,1,1,0,1
FAMILY_3747,1,1,0,1
FAMILY_3748,4,4,0,1
FAMILY_3749,2,2,0,1
FAMILY_3750,3,3,0,1
FAMILY_3751,1,1,0,1
FAMILY_3752,3,3,0,1
FAMILY_3753,1,1,0,1
FAMILY_3754,4,4,0,1
FAMILY_3755,2,2,0,1
FAMILY_3756,3,3,0,1
FAMILY_3757,2,2,0,1
FAMILY_3758,2,2,0,1
FAMILY_3759,2,2,0,1
FAMILY_3760,2,2,0,1
FAMILY_3761,2,2,0,1
FAMILY_3762,5,5,0,1
FAMILY_3763,1,1,0,1
FAMILY_3764,2,2,0,1
FAMILY_3765,3,3,0,1
FAMILY_3766,4,4,0,1
FAMILY_3767,4,4,0,1
FAMILY_3768,3,3,0,1
FAMILY_3769,2,2,0,1
FAMILY_3770,3,3,0,1
FAMILY_3771,1,1,0,1
FAMILY_3772,2,2,0,1
FAMILY_3773,1,1,0,1
FAMILY_3774,2,2,0,1
FAMILY_3775,5,5,0,1
FAMILY_3776,5,5,0,1
FAMILY_3777,2,2,0,1
FAMILY_3778,1,1,0,1
FAMILY_3779,2,2,0,1
FAMILY_3780,2,2,0,1
FAMILY_3781,1,1,0,1
FAMILY_3782,4,4,0,1
FAMILY_3783,1,1,0,1
FAMILY_3784,2,2,0,1
FAMILY_3785,1,1,0,1
FAMILY_3786,2,2,0,1
FAMILY_3787,3,3,0,1
FAMILY_3788,2,2,0,1
FAMILY_3789,3,3,0,1
FAMILY_3790,1,1,0,1
FAMILY_3791,2,2,0,1
FAMILY_3792,1,1,0,1
FAMILY_3793,3,3,0,1
FAMILY_3794,1,1,0,1
FAMILY_3795,1,1,0,1
FAMILY_3796,1,1,0,1
FAMILY_3797,4,4,0,1
FAMILY_3798,1,1,0,1
FAMILY_3799,3,3,0,1
FAMILY_3800,2,2,0,1
FAMILY_3801,1,1,0,1
FAMILY_3802,1,1,0,1
FAMILY_3803,1,1,0,1
FAMILY_3804,2,2,0,1
FAMILY_3805,1,1,0,1
FAMILY_3806,2,2,0,1
FAMILY_3807,2,2,0,1
FAMILY_3808,5,5,0,1
FAMILY_3809,3,3,0,1
FAMILY_3810,1,1,0,1
FAMILY_3811,1,1,0,1
FAMILY_3812,2,2,0,1
FAMILY_3813,1,1,0,1
FAMILY_3814,1,1,0,1
FAMILY_3815,3,3,0,1
FAMILY_3816,5,5,0,1
FAMILY_3817,2,2,0,1
FAMILY_3818,2,2,0,1
FAMILY_3819,4,4,0,1
FAMILY_3820,1,1,0,1
FAMILY_3821,2,2,0,1
FAMILY_3822,2,2,0,1
FAMILY_3823,4,4,0,1
FAMILY_3824,3,3,0,1
FAMILY_3825,1,1,0,1
FAMILY_3826,3,3,0,1
FAMILY_3827,3,3,0,1
FAMILY_3828,1,1,0,1
FAMILY_3829,2,2,0,1
FAMILY_3830,4,4,0,1
FAMILY_3831,2,2,0,1
FAMILY_3832,1,1,0,1
FAMILY_3833,3,3,0,1
FAMILY_3834,2,2,0,1
FAMILY_3835,3,3,0,1
FAMILY_3836,3,3,0,1
FAMILY_3837,4,4,0,1
FAMILY_3838,2,2,0,1
FAMILY_3839,4,4,0,1
FAMILY_3840,1,1,0,1
FAMILY_3841,1,1,0,1
FAMILY_3842,1,1,0,1
FAMILY_3843,1,1,0,1
FAMILY_3844,2,2,0,1
FAMILY_3845,2,2,0,1
FAMILY_3846,1,1,0,1
FAMILY_3847,1,1,0,1
FAMILY_3848,2,2,0,1
FAMILY_3849,2,2,0,1
FAMILY_3850,1,1,0,1
FAMILY_3851,4,4,0,1
FAMILY_3852,3,3,0,1
FAMILY_3853,1,1,0,1
FAMILY_3854,1,1,0,1
FAMILY_3855,1,1,0,1
FAMILY_3856,6,6,0,1
FAMILY_3857,1,1,0,1
FAMILY_3858,1,1,0,1
FAMILY_3859,4,4,0,1
FAMILY_3860,1,1,0,1
FAMILY_3861,1,1,0,1
FAMILY_3862,2,2,0,1
FAMILY_3863,3,3,0,1
FAMILY_3864,2,2,0,1
FAMILY_3865,2,2,0,1
FAMILY_3866,2,2,0,1
FAMILY_3867,4,4,0,1
FAMILY_3868,3,3,0,1
FAMILY_3869,2,2,0,1
FAMILY_3870,1,1,0,1
FAMILY_3871,3,3,0,1
FAMILY_3872,2,2,0,1
FAMILY_3873,3,3,0,1
FAMILY_3874,1,1,0,1
FAMILY_3875,2,2,0,1
FAMILY_3876,4,4,0,1
FAMILY_3877,2,2,0,1
FAMILY_3878,1,1,0,1
FAMILY_3879,5,5,0,2
FAMILY_3880,1,1,0,1
FAMILY_3881,4,4,0,1
FAMILY_3882,1,1,0,1
FAMILY_3883,1,1,0,1
FAMILY_3884,2,2,0,1
FAMILY_3885,1,1,0,1
FAMILY_3886,4,4,0,1
FAMILY_3887,1,1,0,1
FAMILY_3888,1,1,0,1
FAMILY_3889,1,1,0,1
FAMILY_3890,1,1,0,1
FAMILY_3891,3,3,0,1
FAMILY_3892,2,2,0,1
FAMILY_3893,3,3,0,1
FAMILY_3894,3,3,0,1
FAMILY_3895,1,1,0,1
FAMILY_3896,2,2,0,1
FAMILY_3897,3,3,0,1
FAMILY_3898,5,5,0,1
FAMILY_3899,2,2,0,1
FAMILY_3900,4,4,0,1
FAMILY_3901,1,1,0,1
FAMILY_3902,5,5,0,1
FAMILY_3903,2,2,0,1
FAMILY_3904,3,3,0,1
FAMILY_3905,3,3,0,1
FAMILY_3906,2,2,0,1
FAMILY_3907,1,1,0,1
FAMILY_3908,4,4,0,1
FAMILY_3909,2,2,0,1
FAMILY_3910,4,4,0,1
FAMILY_3911,3,3,0,1
FAMILY_3912,1,1,0,1
FAMILY_3913,3,3,0,1
FAMILY_3914,1,1,0,1
FAMILY_3915,2,2,0,1
FAMILY_3916,2,2,0,1
FAMILY_3917,1,1,0,1
FAMILY_3918,3,3,0,1
FAMILY_3919,5,5,0,1
FAMILY_3920,2,2,0,1
FAMILY_3921,4,4,0,1
FAMILY_3922,5,5,0,1
FAMILY_3923,2,2,0,1
FAMILY_3924,2,2,0,1
FAMILY_3925,1,1,0,1
FAMILY_3926,1,1,0,1
FAMILY_3927,1,1,0,1
FAMILY_3928,4,4,0,1
FAMILY_3929,1,1,0,1
FAMILY_3930,1,1,0,1
FAMILY_3931,2,2,0,1
FAMILY_3932,3,3,0,1
FAMILY_3933,1,1,0,1
FAMILY_3934,3,3,0,1
FAMILY_3935,1,1,0,1
FAMILY_3936,3,3,0,1
FAMILY_3937,3,3,0,1
FAMILY_3938,2,2,0,1
FAMILY_3939,4,4,0,1
FAMILY_3940,1,1,0,1
FAMILY_3941,1,1,0,1
FAMILY_3942,2,2,0,1
FAMILY_3943,2,2,0,1
FAMILY_3944,1,1,0,1
FAMILY_3945,1,1,0,1
FAMILY_3946,1,1,0,1
FAMILY_3947,3,3,0,1
FAMILY_3948,2,2,0,1
FAMILY_3949,1,1,0,1
FAMILY_3950,1,1,0,1
FAMILY_3951,2,2,0,1
FAMILY_3952,2,2,0,1
FAMILY_3953,2,2,0,1
FAMILY_3954,3,3,0,1
FAMILY_3955,2,2,0,1
FAMILY_3956,2,2,0,1
FAMILY_3957,1,1,0,1
FAMILY_3958,2,2,0,1
FAMILY_3959,2,2,0,1
FAMILY_3960,2,2,0,1
FAMILY_3961,2,2,0,1
FAMILY_3962,1,1,0,1
FAMILY_3963,1,1,0,1
FAMILY_3964,1,1,0,1
FAMILY_3965,3,3,0,1
FAMILY_3966,1,1,0,1
FAMILY_3967,2,2,0,1
FAMILY_3968,2,2,0,1
FAMILY_3969,1,1,0,1
FAMILY_3970,3,3,0,1
FAMILY_3971,2,2,0,1
FAMILY_3972,1,1,0,1
FAMILY_3973,2,2,0,1
FAMILY_3974,1,1,0,1
FAMILY_3975,1,1,0,1
FAMILY_3976,3,3,0,1
FAMILY_3977,2,2,0,1
FAMILY_3978,3,3,0,1
FAMILY_3979,2,2,0,1
FAMILY_3980,2,2,0,1
FAMILY_3981,2,2,0,1
FAMILY_3982,1,1,0,1
FAMILY_3983,2,2,0,1
FAMILY_3984,2,2,0,1
FAMILY_3985,1,1,0,1
FAMILY_3986,1,1,0,1
FAMILY_3987,1,1,0,1
FAMILY_3988,2,2,0,1
FAMILY_3989,1,1,0,1
FAMILY_3990,3,3,0,1
FAMILY_3991,2,2,0,1
FAMILY_3992,2,2,0,1
FAMILY_3993,6,6,0,1
FAMILY_3994,2,2,0,1
FAMILY_3995,1,1,0,1
FAMILY_3996,4,4,0,1
FAMILY_3997,1,1,0,1
FAMILY_3998,3,3,0,1
FAMILY_3999,4,4,0,1
FAMILY_4000,2,2,0,1
FAMILY_4001,2,2,0,1
FAMILY_4002,5,5,0,1
FAMILY_4003,2,2,0,1
FAMILY_4004,4,4,0,1
FAMILY_4005,2,2,0,1
FAMILY_4006,2,2,0,1
FAMILY_4007,1,1,0,1
FAMILY_4008,4,4,0,1
FAMILY_4009,2,2,0,1
FAMILY_4010,1,1,0,1
FAMILY_4011,2,2,0,1
FAMILY_4012,1,1,0,1
FAMILY_4013,3,3,0,1
FAMILY_4014,1,1,0,1
FAMILY_4015,3,3,0,1
FAMILY_4016,4,4,0,1
FAMILY_4017,3,3,0,1
FAMILY_4018,1,1,0,1
FAMILY_4019,3,3,0,1
FAMILY_4020,2,2,0,1
FAMILY_4021,2,2,0,1
FAMILY_4022,1,1,0,1
FAMILY_4023,1,1,0,1
FAMILY_4024,1,1,0,1
FAMILY_4025,2,2,0,1
FAMILY_4026,2,2,0,1
FAMILY_4027,4,4,0,1
FAMILY_4028,1,1,0,1
FAMILY_4029,2,2,0,1
FAMILY_4030,1,1,0,1
FAMILY_4031,1,1,0,1
FAMILY_4032,2,2,0,1
FAMILY_4033,2,2,0,1
FAMILY_4034,3,3,0,1
FAMILY_4035,3,3,0,1
FAMILY_4036,3,3,0,1
FAMILY_4037,3,3,0,1
FAMILY_4038,2,2,0,1
FAMILY_4039,1,1,0,1
FAMILY_4040,3,3,0,1
FAMILY_4041,2,2,0,1
FAMILY_4042,1,1,0,1
FAMILY_4043,1,1,0,1
FAMILY_4044,2,2,0,1
FAMILY_4045,2,2,0,1
FAMILY_4046,2,2,0,1
FAMILY_4047,3,3,0,1
FAMILY_4048,2,2,0,1
FAMILY_4049,2,2,0,1
FAMILY_4050,1,1,0,1
FAMILY_4051,2,2,0,1
FAMILY_4052,3,3,0,1
FAMILY_4053,1,1,0,1
FAMILY_4054,4,4,0,1
FAMILY_4055,5,5,0,1
FAMILY_4056,1,1,0,1
FAMILY_4057,3,3,0,1
FAMILY_4058,1,1,0,1
FAMILY_4059,1,1,0,1
FAMILY_4060,2,2,0,1
FAMILY_4061,1,1,0,1
FAMILY_4062,2,2,0,1
FAMILY_4063,3,3,0,1
FAMILY_4064,1,1,0,1
FAMILY_4065,4,4,0,1
FAMILY_4066,1,1,0,1
FAMILY_4067,3,3,0,1
FAMILY_4068,3,3,0,1
FAMILY_4069,4,4,0,1
FAMILY_4070,3,3,0,1
FAMILY_4071,3,3,0,1
FAMILY_4072,2,2,0,1
FAMILY_4073,1,1,0,1
FAMILY_4074,2,2,0,1
FAMILY_4075,2,2,0,1
FAMILY_4076,1,1,0,1
FAMILY_4077,1,1,0,1
FAMILY_4078,2,2,0,1
FAMILY_4079,4,4,0,1
FAMILY_4080,5,5,0,1
FAMILY_4081,1,1,0,1
FAMILY_4082,3,3,0,1
FAMILY_4083,2,2,0,1
FAMILY_4084,1,1,0,1
FAMILY_4085,1,1,0,1
FAMILY_4086,2,2,0,1
FAMILY_4087,2,2,0,1
FAMILY_4088,2,2,0,1
FAMILY_4089,2,2,0,1
FAMILY_4090,3,3,0,1
FAMILY_4091,4,4,0,1
FAMILY_4092,3,3,0,1
FAMILY_4093,1,1,0,1
FAMILY_4094,2,2,0,1
FAMILY_4095,2,2,0,1
FAMILY_4096,3,3,0,1
FAMILY_4097,1,1,0,1
FAMILY_4098,2,2,0,1
FAMILY_4099,1,1,0,1
FAMILY_4100,1,1,0,1
FAMILY_4101,1,1,0,1
FAMILY_4102,1,1,0,1
FAMILY_4103,3,3,0,1
FAMILY_4104,2,2,0,1
FAMILY_4105,1,1,0,1
FAMILY_4106,3,3,0,1
FAMILY_4107,1,1,0,1
FAMILY_4108,5,5,0,1
